CV_area,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE
0.3,18.5745542249367,0.0203932776922834,0.477520391232492,0.0031356356617218,0.0347191139464009,0.000742359435331146,0.207650830949802,0.00586180805733121
0.35,18.5734671202893,0.0203981098357156,0.467459214392444,0.00292372525062874,0.0347293731565503,0.000773101742247614,0.197784764100757,0.00473088211815322
0.4,18.5496725441598,0.0200646078124164,0.474304483282892,0.0030464486269256,0.0342053806579032,0.000786716013016707,0.203112489451877,0.00479409387079744
0.45,18.5383403919446,0.0207702481662553,0.479790149752397,0.00312125173608897,0.035429973980218,0.00077648624383002,0.205720451782714,0.00598826649724106
0.5,18.5744092332039,0.0196692701804183,0.469163766898427,0.0029281235876938,0.0334867682209586,0.00076074296022191,0.197362636692719,0.00562165556644189
0.55,18.5654727092526,0.0208674734516575,0.474991372613266,0.00311385856273351,0.0355438001249739,0.000785343015003535,0.207306615185061,0.00568011653116669
0.6,18.5514011187223,0.0199467073730171,0.470082374655654,0.00299005073886515,0.0340012200242653,0.000787737135860874,0.201142845681238,0.00461619859458934
0.65,18.5807631799463,0.0210086332800223,0.477887442626934,0.00314543510853838,0.0357547916889582,0.000825401255704602,0.208139789582318,0.00490277287050968
0.7,18.5788729073227,0.0208486991623112,0.47562661826687,0.00307030949656312,0.0354862084117936,0.000815768973548884,0.204134309517064,0.00492149833550364
0.75,18.6072127198026,0.0211057566174221,0.476943100368776,0.00320038860401393,0.0358690275955166,0.00081024705253426,0.2121954878581,0.00531868141529318
0.8,18.5348699994426,0.0212696857134593,0.475801757664419,0.00307914020027192,0.0362887098601166,0.000798051708264636,0.204646076038958,0.00739877603103074
0.85,18.5865764866284,0.0212014019009408,0.472036348537073,0.00298553248883038,0.0360715808227674,0.000837889472161238,0.200007535911056,0.00482410338068693
0.9,18.5592660474801,0.0213526420756103,0.473865379946914,0.00310444745438544,0.0363823563111441,0.000811510878655919,0.207171176617069,0.00494323437265198
0.95,18.5950996497215,0.0209587970084939,0.474042584363678,0.00311111327312112,0.0356424739917739,0.000811657750845443,0.207538401113275,0.0062015117436028
1,18.5872871374836,0.021104790698128,0.47653466074011,0.00329938721520166,0.035905835883189,0.000827578653426577,0.218946896048923,0.00632440793282238
1.5,18.6027019353631,0.0238538222309948,0.480526541109091,0.00355577067295425,0.0405491682943692,0.00129739504782803,0.234000272655332,0.00885818430413534
2,18.6079867796693,0.0250634205969477,0.476243716628567,0.00335217766617862,0.0425932670630049,0.00115684731919117,0.222585961274521,0.0056648139053482
2.5,18.606623583592,0.0247147343666146,0.477096326621887,0.00348505111596276,0.0420037800052347,0.00111618994359045,0.230995266020737,0.00706819578543175
3,18.6366498153142,0.0267420454758275,0.471815372654232,0.00324046581857371,0.0453760594492291,0.00129826657835974,0.217187765819673,0.00627946760909365
3.5,18.5541111822711,0.0283119810381456,0.475921983715824,0.00345303183028844,0.0482536426954189,0.00180152006035688,0.229437718583967,0.00674842204297791
4,18.5438799474084,0.0290444710979047,0.48376120671211,0.00358701936126293,0.0495293770045931,0.00161169923296103,0.234478313583826,0.00663113236384322
4.5,18.6285567268592,0.0306479939215489,0.48435362055097,0.00358960011753941,0.0520262884173694,0.0026774468079842,0.234360016710934,0.00803013243300064
5,18.6335624605476,0.0302964977676297,0.47649071467051,0.00364737538862127,0.0514157924845364,0.00185414118138763,0.242061667826218,0.00674933378153855
5.5,18.6423946122908,0.0314755922160563,0.474576316436926,0.00374377361864058,0.0533915112170096,0.0022335618276879,0.249461493734871,0.0103765933985662
6,18.6152735767224,0.0287353597566525,0.475982901332931,0.00357640223487623,0.0488143168247561,0.00157797501892499,0.237604688308221,0.00782244452003996
6.5,18.6486063718507,0.0328770368931535,0.478191847406552,0.00359433415076899,0.055750181663271,0.00236138169323949,0.237692939555568,0.00756994117390987
7,18.7066896718403,0.0345570679290996,0.475954864367965,0.00352471299809191,0.0584170934730444,0.00296342613502518,0.234184415515375,0.0107947077091407
7.5,18.692607890448,0.0354194639139993,0.471410998822162,0.00340602230914413,0.0599200390479574,0.00415941661950185,0.228479782719385,0.00726190234216035
8,18.614979717775,0.0313528584225151,0.475748385240942,0.00345795930588443,0.0532616448017234,0.00206998609395972,0.229848966428581,0.00831933732536199
8.5,18.6466940267575,0.0332577625175545,0.476173720241238,0.00351800643574118,0.0564015687099985,0.00200345025563079,0.233631397264781,0.0068519355009226
9,18.5756396904321,0.0309662598542424,0.479473075683822,0.00373105489385633,0.0527163066187582,0.00249739945243289,0.246074954738107,0.00778233304800846
9.5,18.6384567812246,0.0340773152636026,0.476204395896716,0.00337081192837825,0.0578169824044443,0.00340511303107058,0.223841765208139,0.0059032094727059
10,18.5728724184963,0.0318179890825744,0.475633779188826,0.00335688801610773,0.0541743429880583,0.00179286924766523,0.223184568579813,0.00566897136356059
