CV_area,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE
0.01,18.5563918540135,0.0197068418767983,0.473289364509498,0.00285012006387119,0.0335833098965256,0.000745709123724222,0.190430457192255,0.00443649077657711
0.02,18.5440415372385,0.0194969930361774,0.480048119564846,0.00291511518740839,0.033247825397151,0.000713213868324849,0.192030824791386,0.00427326406937969
0.03,18.5609942081339,0.0201347948700778,0.476841551152884,0.0028194343523653,0.0343040956188744,0.00074721281612822,0.186976874084061,0.00466253106893157
0.04,18.5776600747327,0.0196041436759145,0.477103793013606,0.0029936849885386,0.0333700505573318,0.000706504624655231,0.198423556875119,0.00444222098757148
0.05,18.5538186108857,0.0193993069185151,0.476568132717096,0.00306659646050542,0.0330638108400918,0.000716370470392393,0.203484639741205,0.00533048037691766
0.06,18.5382693119656,0.018952305762961,0.474134224979357,0.00290229296315224,0.0323290443753604,0.000681559611449674,0.193570843805671,0.00454772780724219
0.07,18.5677627744202,0.0203139481148602,0.477060118945724,0.00297885702137985,0.0345967067189913,0.00075500421882317,0.197458824107176,0.00477382507404623
0.08,18.5552141318378,0.0195123358770847,0.468979735303839,0.00286663523634588,0.0332539540656303,0.000660356761825306,0.193293993009635,0.0045413412288586
0.09,18.5856290440746,0.0195553856435323,0.469558144447525,0.00294976612193388,0.0332727824330677,0.000692006416202858,0.198654407774956,0.00520679620858317
0.1,18.5340071921806,0.0186244993807636,0.472913830819722,0.00274762572310426,0.0317771746352059,0.000677237892883931,0.183728089060453,0.00394520579265783
0.15,18.5389026205615,0.0196948544516984,0.480208055963963,0.0030566780819649,0.0335945441472885,0.000780714142354691,0.201289101523306,0.00485319891029493
0.2,18.5668881040977,0.0202656449905462,0.479267982344184,0.00288549778858038,0.0345160675624277,0.000791224475455687,0.19038920878174,0.00455065062329631
0.25,18.534442831699,0.0198212708646787,0.473853206328014,0.00290723971622374,0.0338183147023548,0.000696957041507752,0.194015764472946,0.00445069314481282
0.3,18.564620416035,0.0192899079220781,0.472679781333414,0.00288476026446779,0.0328582236111893,0.000728266792091174,0.192993508491814,0.00441266825045498
0.35,18.5331805423433,0.0199465543817402,0.473044472453322,0.00296644881234366,0.0340343866907236,0.000751519400093714,0.198305558051585,0.00502311718970806
0.4,18.5697785657676,0.0195895956873966,0.467945891550158,0.00296452414590458,0.0333594396909947,0.000707878591082059,0.20033616383656,0.0045274221923762
0.45,18.5460897135886,0.0199668677107066,0.470575092085728,0.00291427173240245,0.0340453328330673,0.000822328066017991,0.195839868068444,0.00508809190590946
0.5,18.5189014367997,0.0195041174227089,0.476381383424654,0.00299609653115809,0.0333051261262027,0.000754473583382917,0.198884537848187,0.00456015911889885
0.55,18.5621104242476,0.0200615957758389,0.475064900601481,0.00293921984446719,0.0341773293549595,0.000717984012409474,0.195649673143906,0.00456309738016363
0.6,18.5869781265766,0.0200930357707189,0.472090095018757,0.00289369553216544,0.0341850933002693,0.000780179771336291,0.193833101631421,0.00493839374393732
0.65,18.5494536256365,0.0187820710592366,0.475634562142038,0.00291611997068159,0.0320193386398362,0.000687779468482956,0.193879540547422,0.00485174741872378
0.7,18.5997944104667,0.0202772073437018,0.471942891559206,0.0030135301762773,0.0344746605142618,0.000752665669683758,0.201923142081895,0.00547025213565927
0.75,18.5703340366025,0.0201635787621182,0.472148313878664,0.00292124525853633,0.03433585768722,0.000765158067307343,0.195654381248436,0.00478227639714942
0.8,18.560433562365,0.0197632582134138,0.471183400911369,0.00289762942872985,0.0336721174806728,0.00071951647494116,0.194470110623495,0.00464850637335436
0.85,18.5665977786528,0.0198191620147781,0.46991330573976,0.00301442133946687,0.0337561539436431,0.000800589227025303,0.202855231884199,0.00484974067891951
0.9,18.5421983051624,0.0201022236285062,0.474031699179884,0.00299809220250099,0.0342833204854872,0.000812924603996184,0.200003502118034,0.00500112957976212
0.95,18.5725540748157,0.0195750017844804,0.470503203367657,0.00310270799521715,0.0333296059289749,0.000719498452983119,0.208534694537119,0.00522317277197185
1,18.5401436069407,0.0195430509722647,0.475681948659066,0.00300126991789086,0.0333333736843273,0.000746276179026361,0.19952089500634,0.00477634370842881
1.5,18.5924436445921,0.0217880407224182,0.478638974884118,0.00303167108114419,0.0370579767524979,0.000816630045760018,0.200296804814148,0.00493295546814396
2,18.5605659137147,0.0204980441559911,0.468255581526173,0.00294753655343259,0.0349237773314544,0.000772791164265111,0.199056441891629,0.00496940523426073
2.5,18.5666347277064,0.0217107756125516,0.471263932785008,0.00316189012243805,0.0369778916380834,0.000794679442319229,0.212169313255177,0.00509806999821165
3,18.5576166823657,0.0222348212075451,0.481200263702812,0.00326907722724105,0.037888851562104,0.000877583322313563,0.214832174145568,0.00675933597007608
3.5,18.6163961216366,0.0227507470731915,0.476045435359436,0.00323110937350044,0.0386455996915958,0.0009388864768017,0.214636339946549,0.00768841173608954
4,18.558812775637,0.0215108226667719,0.474513133634625,0.00309660505526794,0.0366527723477406,0.000894201213444918,0.206365731410469,0.00573753655130507
4.5,18.5986272961434,0.0236344465633081,0.473455185165551,0.00306052175912133,0.0401850530082348,0.000953870268954709,0.204416804178509,0.00516255521875669
