CV_area,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE
0.01,18.5024327732759,0.0139752278704396,0.466877129538752,0.000969474633305581,0.0238852649443401,0.000537203974534679,0.0656649850899948,0.00150110936582128
0.02,18.4996480868888,0.0141981399759548,0.467753770948091,0.000976708970177232,0.0242698999737871,0.000523741750663561,0.066031000682628,0.00141314094096802
0.03,18.4819620367224,0.0138108748870082,0.469135849844495,0.00095502486877211,0.0236305112172559,0.000506011431860223,0.0643748246573853,0.00148865989723348
0.04,18.4943935815721,0.0134149170464863,0.466589251510264,0.000960832793788358,0.0229375958189755,0.000498407987274149,0.0651198043915347,0.00156928605559623
0.05,18.5031947324081,0.0138078049139401,0.466515567064845,0.000948850898062512,0.0235981481288952,0.00051553602203227,0.0643178965420616,0.00145275051314631
0.06,18.510214989688,0.0143193791778405,0.467126990279659,0.000935981538974072,0.0244631696102891,0.000526040547175546,0.0633625025446665,0.00150565843769766
0.07,18.4917795357293,0.0139454994492488,0.468051832088181,0.000938559588897339,0.0238481868567826,0.000542425765670457,0.0634114817469127,0.00143309599531669
0.08,18.5004143112654,0.0143946892107328,0.466267857029946,0.000943454597671671,0.0246048565995892,0.000576420682715273,0.063986083377149,0.00150143670847093
0.09,18.5160916546172,0.0141675403473112,0.466287339239459,0.000945268513522035,0.0241960869364483,0.000554434633421617,0.0641064264804371,0.00155505320866346
0.1,18.5088902460099,0.0139734118462605,0.467420652306827,0.000931107762952526,0.023873829025102,0.000503373369681557,0.0629929649762529,0.00139792374294676
0.15,18.5092692591414,0.0137255886429372,0.467189511184758,0.000959923534669105,0.0234499383690063,0.000592603798973903,0.0649745911772732,0.00156832742917123
0.2,18.5002010927927,0.014468347701071,0.466516135042371,0.000906691173109737,0.0247310461573684,0.000554626994277092,0.0614600230522866,0.00132276813873855
0.25,18.4819627732416,0.0138477445827929,0.466527377561603,0.000971011927286817,0.0236935946009392,0.000520513439303745,0.0658184165196325,0.00152432375117702
0.3,18.4819501105638,0.0143337069989317,0.467302579168105,0.000910508589009536,0.024525096734361,0.000564051025575467,0.0616149171601407,0.00142163514481869
0.35,18.5176916191536,0.014306449671185,0.467634328085707,0.000928699453957384,0.0244312126597448,0.00056229603694034,0.062801324878822,0.00134414314839262
0.4,18.5175448159899,0.0141116169572505,0.465830415281261,0.000936755384183305,0.0240986866759102,0.00054003636938678,0.0635913956510704,0.00144349793211768
0.45,18.4944406894719,0.0143109982167149,0.468523064119404,0.000959455388211397,0.0244697045535359,0.000543293873174533,0.0647580572318601,0.00152985785729057
0.5,18.4908839545588,0.0142774792228464,0.46603612555832,0.00095369213505044,0.0244170877394933,0.000523121017312661,0.0647125655706467,0.0014908705651086
0.55,18.4999919656502,0.0144784765972098,0.46757256417979,0.000937505635820183,0.0247486394489459,0.000562184403666896,0.0634051985842385,0.00143222588897512
0.6,18.4847091651209,0.0146976137161699,0.465808526128787,0.000922055362603959,0.0251439906883298,0.000575521425664539,0.0625964298857594,0.00144063412685631
0.65,18.5168809505097,0.0140004552256255,0.466239170531338,0.000962484113314184,0.0239097107717618,0.000525500817516279,0.0652807014548306,0.00140711875234292
0.7,18.5291906415704,0.0142686957859728,0.466471126525751,0.000950836044951072,0.0243516183715492,0.00058791408745757,0.0644586001673062,0.00159275339293239
0.75,18.5075136068602,0.014924206997752,0.466209287907456,0.000971902985474374,0.0255001765159994,0.000540848379814683,0.0659237638231406,0.00141174051814834
0.8,18.4926269185124,0.0141862538591133,0.467451816232617,0.000953742057248122,0.0242587891151594,0.000536874788009793,0.0645199589875575,0.0013780328750258
0.85,18.5142462228604,0.0144684400668583,0.466094106582601,0.000941592796051162,0.0247124426510097,0.000544049426435724,0.0638836196784305,0.00140532692818054
0.9,18.4996698212903,0.0147553373035386,0.466533737107142,0.000975379879060603,0.0252223277355634,0.000587490616940862,0.0661135895735388,0.00155613326698895
0.95,18.4633002812619,0.0142940223258237,0.467753471260535,0.00101651486598537,0.0244819001946119,0.00055739786195301,0.0687221463749255,0.00164711675625164
1,18.5154375520125,0.0143188391810291,0.466391772649721,0.000998331967723817,0.0244553471310162,0.00055076202117153,0.0676899350309938,0.00146086573411419
1.5,18.5189927288307,0.0146461789057693,0.465788420461698,0.000960130552980111,0.0250096131246054,0.000597806418301746,0.0651840892808065,0.00153702835770849
2,18.5081938747321,0.0151922777385993,0.46717291361105,0.000989296763005829,0.0259572602410626,0.000549095496699835,0.0669651634712461,0.00159393816302925
2.5,18.5007853373576,0.015558695680846,0.46746185157757,0.00103808666763823,0.0265939606755767,0.000606636390523422,0.0702243031664006,0.00160352095858486
3,18.5082000374371,0.016105910053269,0.466798644279059,0.000969737879178519,0.027518267284292,0.00065360899984946,0.0656938589931304,0.00152538998063457
3.5,18.4925313218473,0.0162067346143793,0.468013223184547,0.0010035972867963,0.0277139964904543,0.000648666601782019,0.0678111882875176,0.00170497886124261
4,18.4884369525461,0.0159556396550204,0.468983030916424,0.00103380087775475,0.0272906590017711,0.000635108461640175,0.069707541750458,0.00177207661280929
4.5,18.520074724974,0.0164075170459915,0.466202265810697,0.00102839110230676,0.0280156129950191,0.000714430155836112,0.0697563793064257,0.00202605199761902
5,18.4798215873854,0.0167406571501465,0.468254699150343,0.00101337147386275,0.0286467084501417,0.000726449430599652,0.0684363014202064,0.00159173356283889
5.5,18.5134277149792,0.0171141405403622,0.468675704130954,0.00108336595467341,0.0292326548799934,0.000676723824519073,0.0730975368694056,0.00189013847480124
6,18.4994336007573,0.0170544559776537,0.467239638420827,0.00108579892605617,0.029152743974957,0.000889199959108131,0.0734868663734755,0.00274948761507829
6.5,18.4997035776281,0.016849022336536,0.466013293099781,0.0010621745393751,0.0288011571141818,0.000949548481300054,0.0720771460127923,0.00292243157306743
7,18.5075449544487,0.0186541956484832,0.466793952520505,0.00109256352322085,0.0318733502000377,0.00139994632032656,0.0740152952526602,0.00184015396260447
7.5,18.5229113989438,0.0176515167858246,0.46662081815342,0.00105479671594971,0.030135109971472,0.000830695380894914,0.0714833106689647,0.00185591745971622
8,18.5204691525759,0.0171300429671133,0.467373839205384,0.00106166864461471,0.0292486932951656,0.000634529882029986,0.0718330971000499,0.00179890123456757
8.5,18.4959291984365,0.0177494165685424,0.468129337225683,0.00110907008686451,0.0303464523969247,0.000859670995417161,0.0749192003226628,0.00327514872144639
9,18.5061849097856,0.0176218828471412,0.467010013349686,0.00106535627756831,0.030111709533472,0.000948337464375031,0.0721387606340644,0.00178328107193158
9.5,18.5107160320106,0.0180265471453055,0.465171378764716,0.00104287145155711,0.030795646818304,0.000834857252698659,0.0708953569422955,0.00185579621610888
10,18.5006931899781,0.0184971273454131,0.470454675031092,0.00110107024497038,0.0316166815918959,0.00117490155612582,0.0740111645763927,0.00199910459614134
