CV_area,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE
0.01,18.4928861150255,0.014340634833402,0.466428017402077,0.000922290901775992,0.0245224400800551,0.000555729149455158,0.0625292608087179,0.00141637399743366
0.02,18.507772057079,0.0136511595492346,0.466218293519984,0.000956321035484538,0.0233246642247397,0.000518448596429015,0.0648655938322209,0.00152917477945933
0.03,18.4901316915696,0.0144296061343696,0.466738687788214,0.00090645144448353,0.0246782564261294,0.000547716242527944,0.0614144751209975,0.00146079889398592
0.04,18.4982843560949,0.0137284891642628,0.467563867400066,0.00093532753310103,0.0234688221655042,0.00051368125641912,0.0632590661744829,0.00137564185099363
0.05,18.5021278679829,0.013811240167354,0.466677616924093,0.000933515406513928,0.0236053801768506,0.00052838427539691,0.0632564067438906,0.00137293326747088
0.06,18.486324635043,0.0140232210564453,0.466115106153524,0.000942652151652885,0.0239881747972434,0.000544692058701131,0.0639526117289094,0.00139174447927755
0.07,18.4988361141809,0.0138937045766748,0.467300437470964,0.000928526176118366,0.0237505491310977,0.000520052542948095,0.062834471106249,0.00144840600416861
0.08,18.5233214673836,0.0142042895198708,0.466265680640268,0.000926309742671186,0.0242493807097955,0.000582546409072578,0.0628235945142481,0.00148774100501611
0.09,18.4934783569444,0.0142687050680923,0.467166253708448,0.000966300715138324,0.0243986590329106,0.000572081995310724,0.0654095012263808,0.00130219295360113
0.1,18.4855563443752,0.0144932627339143,0.467365834661882,0.000904771091840327,0.0247932602690391,0.000547631584094602,0.0612183689756168,0.00134045910043355
0.15,18.5060838565071,0.0147087318452549,0.467006178595522,0.000917262174060966,0.0251339475624942,0.000597848820303774,0.0621113341642261,0.00152189369402283
0.2,18.5034984258858,0.0145304576670167,0.46670275051148,0.00093572469911196,0.0248327860034012,0.000561854616932164,0.0634026970877418,0.00152894816612211
0.25,18.5149846216275,0.0144336524778641,0.467182980520869,0.000956317984366276,0.0246520414238247,0.000573380493643672,0.0647314462227855,0.00146342289009932
0.3,18.513797761134,0.0140335206002417,0.46652855590889,0.00097772505877852,0.0239701703887138,0.000550599478107644,0.066273287497667,0.00156227671855232
0.35,18.4796675282208,0.0147889802861428,0.466124979502612,0.000949366355715091,0.025307198792468,0.000548692181684474,0.0644067610621686,0.00142905652707099
0.4,18.498087491264,0.0141417767032796,0.465512124043983,0.000953511621893127,0.0241755935931164,0.000547343994352678,0.0647731464957218,0.00146427004458962
0.45,18.5032009503046,0.0142500111787729,0.466598842375397,0.000963480991944714,0.0243538899722328,0.000532554256564278,0.0652979420461651,0.00154350478281992
0.5,18.533638288656,0.0146636297578987,0.467973334570721,0.000958020290633779,0.0250196254389865,0.000574398789389733,0.0647371535781681,0.00152021003555023
0.55,18.4965435507843,0.0149993063688034,0.466831842468812,0.000957131954952036,0.025643694627517,0.000556806385205893,0.0648352730818768,0.00148922980633237
0.6,18.5257275881601,0.0145075646970833,0.467638591424368,0.000980442158083917,0.0247639114451592,0.000565305966939948,0.0662997107264507,0.00149502169471254
0.65,18.487757953078,0.0140088991999409,0.464878698778112,0.000944752885628552,0.0239618179207871,0.000550592673867552,0.0642656020259762,0.0014637532695693
0.7,18.5090252855406,0.0150244517344025,0.466235329840293,0.000968824598869283,0.0256693625639462,0.00058585979553971,0.0657112876168218,0.00148180368431628
0.75,18.5019312826906,0.014895965655352,0.467242212123693,0.000958974424493698,0.0254596013242272,0.000555600517941266,0.064903027178684,0.00152696374962184
0.8,18.5160294246988,0.0151206814338338,0.466381811615262,0.0009731032924505,0.0258239993078393,0.000621854256757711,0.065980763531384,0.00149045703759116
0.85,18.516197542177,0.0152453459853912,0.467351855055983,0.00100802379538184,0.0260366724438566,0.00060218569840634,0.0682066647338395,0.0016246267108241
0.9,18.5090196962108,0.0148816292168356,0.465947900752243,0.00101073602368345,0.0254253571457069,0.000626791493740811,0.0685962517024216,0.00163216225173695
0.95,18.5016866568109,0.0151987557404072,0.465421227635029,0.000978246993092954,0.0259774617480902,0.000545627821780009,0.0664664271568329,0.00174517960358152
1,18.4835006959653,0.0154690344075587,0.46628747588372,0.00101920051860016,0.026465431379066,0.00061812774555303,0.0691203430907724,0.00162115268067231
1.5,18.5416316736918,0.0171912966371355,0.467229121722733,0.00104517092536354,0.0293197784648459,0.000868192732064902,0.0707387556697714,0.00156292680707865
2,18.5038568605187,0.0174637434979894,0.4670753671263,0.00106906466645764,0.0298452405587051,0.00087730617570696,0.0723797389019703,0.00204673970415397
2.5,18.5235905708155,0.0186030690070687,0.469146357794349,0.00114627117069804,0.0317584591965176,0.00111305174139047,0.0772643260545663,0.0038402573872028
3,18.5018749846882,0.0187782597561113,0.468123681040062,0.00108325912875983,0.0320951640699839,0.00108364895417144,0.0731765189797675,0.00185382549990866
3.5,18.5556708073249,0.0201688191118039,0.466576770531155,0.00112479465927448,0.0343719215389708,0.00132122510897107,0.0762342501374674,0.00195570010976004
4,18.5217698599749,0.020350924703095,0.464068663295511,0.00113716684039972,0.0347457478625931,0.00122270899715883,0.0774893368094193,0.00194921675123693
4.5,18.4930580544554,0.0189954573855969,0.466224805240802,0.00110282352360372,0.032481869876941,0.000906963006454115,0.0748015582310983,0.00192487988862797
5,18.518560489848,0.0207415374913742,0.467865420309774,0.00116753975610757,0.0354187900741392,0.00120846218422406,0.0789133953446033,0.00219220960540564
5.5,18.5556866340835,0.0217405512472639,0.466969102512342,0.00119264405636651,0.0370504529876503,0.00131965288443041,0.0807649079069583,0.00235257220444444
6,18.5318369015624,0.0221918053193431,0.468469065225532,0.00120567299601593,0.0378681566068865,0.00166775904454449,0.0813857960703114,0.00237910569698082
6.5,18.5555029998758,0.024144730919878,0.465698142823267,0.00124631216240786,0.0411480859339776,0.00171821245674586,0.0846296076012955,0.00339598748714264
7,18.4994586755978,0.0207895503095773,0.468338685866877,0.00120016109382649,0.0355374347226939,0.00136219753897563,0.0810362827189028,0.00364128510157136
7.5,18.5542093654734,0.0225377595356889,0.46532173376609,0.00119335611985581,0.0384121209834895,0.00131274350924923,0.0810992292988888,0.00227261326865105
8,18.5419885784348,0.0226862806959473,0.467944885115519,0.00120973687130165,0.0386907360737675,0.00129588418145373,0.0817515909347915,0.00196316466183291
8.5,18.5204818757751,0.0220548560826995,0.467653194847606,0.00120822930982005,0.0376575399907785,0.00131775850562469,0.081700640493853,0.00219388417404401
9,18.5470867132574,0.0239162727841257,0.46692672000505,0.00124800840782148,0.0407772370448203,0.00167401033630379,0.0845218090691726,0.00314211722953003
9.5,18.5885984366876,0.0275006585822829,0.467478790177736,0.00124754487169731,0.0467839028159499,0.00369573487830501,0.0843906367672018,0.00389186002845426
10,18.5609233434471,0.0251137666867211,0.466711502299632,0.00124350533679108,0.042787043449612,0.00197832715340154,0.0842556724541585,0.0025787078244797
