CV_white,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE,lambda_lin,lambda_SE_lin,C0_lin,C0_SE_lin,CV_lambda_lin,CV_lambda_SE_lin,CV_0_lin,CV_0_SE_lin
3.16227766016838e-05,19.5664060901769,0.0230075879593379,0.393599767292582,0.00362011432274441,0.0371843357859672,0.000862741081381101,0.29084891814889,0.00876327832514074,18.669210121732,0.0507071819914296,0.475113626402438,0.00277694014245525,0.0858901837710497,0.00206220257099364,0.184828539703318,0.00435621931456297
3.54813389233575e-05,19.72019102215,0.0242530292656819,0.383074027078014,0.00339322621622955,0.0388915160873093,0.000901670366907173,0.280110962920885,0.0069649450036818,18.7080885484487,0.0465667429674909,0.47144564900494,0.00268697789711254,0.0787129965798189,0.00175119647744909,0.180232232397083,0.00388409784814616
3.98107170553497e-05,19.8508096032025,0.0243310412429392,0.362402479036164,0.00319769024974771,0.0387598842108532,0.000916040683510371,0.279026359527369,0.0063610354284113,18.5893187016691,0.0500896845162406,0.462564025217413,0.00253876904855806,0.085208873381878,0.00203768941346327,0.173560679363438,0.00378107264394701
4.46683592150963e-05,19.9730876883754,0.0258090093808717,0.362607030776248,0.00325948887102784,0.0408626122658581,0.000878070806725186,0.284258383472413,0.0075809826172372,18.6098104242725,0.0482748294501998,0.47220677541427,0.00265954929514905,0.0820311498282085,0.00168279195331879,0.178104884555882,0.00423447723569756
5.01187233627272e-05,20.1120787672017,0.0259491093171749,0.35110648626722,0.00313753042091184,0.040800500855629,0.000954146557127072,0.282584991910316,0.00663227933114915,18.6011430347368,0.0474185818638349,0.471058475434725,0.00273684882974647,0.0806137138050303,0.00186554646843371,0.183728270796489,0.00420362792126337
5.62341325190349e-05,20.2968270099137,0.02590798869714,0.341422306078293,0.00313213343596794,0.0403650550092603,0.000916999323968599,0.290100424515221,0.00779384324177296,18.619499286588,0.049729239693316,0.468778309510434,0.00271266730621929,0.0844585889871958,0.00182315880362889,0.182990702596393,0.00418398328418215
6.30957344480193e-05,20.4468617155085,0.0274429415957841,0.334171343661949,0.00322444473275585,0.0424427975036537,0.000995461710092575,0.305130578615874,0.00800238660901334,18.5604383345781,0.0493939452153842,0.468377275763925,0.00273119468818695,0.0841560779365831,0.00179869005971923,0.184398270260604,0.00490316910257312
7.07945784384137e-05,20.586204452663,0.0290609464245144,0.333582002251941,0.00326363030855135,0.0446409545153936,0.00104687512987424,0.309384353655437,0.00963659575354244,18.5923696880327,0.0504482565423012,0.475827835951335,0.00278688943007116,0.0858047668667257,0.00214521050374859,0.185212329338688,0.00456763999167198
7.94328234724282e-05,20.7962985499907,0.0303610566762229,0.319043815167054,0.00326927961978055,0.0461669133262029,0.00115476230204249,0.32404232318569,0.010004782188904,18.5793034462549,0.0496612869377972,0.47027554511195,0.00280073078648142,0.0845256544266538,0.00197206050808916,0.188329767309666,0.00548434352460486
8.91250938133746e-05,20.9530132325183,0.0315437079827857,0.309195687845489,0.00305226515202579,0.0476065002994558,0.00105726902871805,0.312168321958777,0.006987215013923,18.6090574800125,0.0485211272620869,0.47196781227439,0.0027211820817394,0.0824530081396585,0.00195108040506043,0.182324579823935,0.0042573362566893
0.0001,21.2314209971295,0.0314686434314779,0.29765037578645,0.00288492478452059,0.0468704323335783,0.00102515123208817,0.306498292610953,0.00756775694432989,18.6032605487626,0.0506155007817325,0.469124688713602,0.00265144192530026,0.0860388247322345,0.00188408690871162,0.178728507992245,0.00406085293007169
0.000112201845430196,21.33742482658,0.0327676361517742,0.296491742124939,0.00292111075725617,0.0485627317361191,0.00124566777451225,0.311555499803977,0.0089117742529523,18.7266918732944,0.0485923527390066,0.466626366507037,0.00262150827007557,0.0820553424818808,0.00181437226496201,0.177656849964598,0.00404074598546835
0.000125892541179417,21.6200985947065,0.034685439713223,0.288106053998281,0.00290386045105331,0.0507328820253844,0.00117784780188486,0.318730304524151,0.0118775798985927,18.7264271368974,0.051349608702758,0.471064403198243,0.00266191899590293,0.086712601006079,0.00192227991551901,0.178695883551599,0.00447653128945618
0.000141253754462276,21.8288631812027,0.0362733463429344,0.276790826483334,0.00304440060543446,0.0525480378192978,0.00116396403345722,0.347816441226897,0.0109482327906006,18.6296668866083,0.0513219830214436,0.467840510155942,0.00266002046306025,0.087116082843604,0.00197208252900999,0.179798950781803,0.00424166964171769
0.000158489319246111,22.0791554257745,0.0371117176285585,0.269636374574931,0.00273927193746393,0.0531530999823788,0.00123434392045088,0.321260010509491,0.00807408602979546,18.6434434090162,0.049245288388165,0.473776997434695,0.00273077045117675,0.0835292450659258,0.00209019894107594,0.182268333827128,0.00415010260135985
0.000177827941003892,22.3608395430128,0.037493239248591,0.258597271717799,0.00255479431812541,0.0530230685905601,0.00114906801265814,0.312415090262417,0.00649986755463193,18.6067425739733,0.0489325979509876,0.467792559481171,0.00264395247327329,0.0831625743943241,0.00183184460902512,0.178731184823721,0.00409749244669077
0.000199526231496888,22.565431324929,0.0416710560751768,0.254039172551956,0.00262725752736323,0.0583970444901611,0.00132373888052724,0.327040814329168,0.00797456228793114,18.6249210105985,0.0511705609980271,0.469623966481291,0.0026385396610482,0.0868811855955056,0.00198676760633585,0.17766970216869,0.00404810911026831
0.000223872113856834,22.8256361437053,0.0422478301352626,0.25024526929303,0.00253300995713278,0.0585304035279528,0.00139150934861818,0.320089199810026,0.0082068252348683,18.7139159931861,0.0502067272258491,0.472306027037346,0.00259168231370738,0.0848393313052592,0.00189197317106355,0.173523491417193,0.00412617129957591
0.000251188643150958,23.1740145758265,0.0415539915112797,0.235060848985598,0.00239275056790756,0.0567037095005622,0.00128077920609838,0.321897147053734,0.00789416690878438,18.5513775022671,0.0488216072857279,0.471431372055705,0.00273908509430666,0.0832215710312101,0.00180181405750305,0.183732948557413,0.00410538722363259
0.000281838293126446,23.3787685335282,0.0449902859557685,0.235622534358796,0.0026087022844508,0.0608551198915707,0.00142690040403564,0.350112563664521,0.0143383363282948,18.6850037174572,0.0517152797828343,0.47214825541826,0.00269503506750155,0.0875237042601297,0.00197434659994433,0.180503667852818,0.00450309267461567
