CV_white,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE,lambda_lin,lambda_SE_lin,C0_lin,C0_SE_lin,CV_lambda_lin,CV_lambda_SE_lin,CV_0_lin,CV_0_SE_lin
2.81838293126445e-07,18.6359696786905,0.0807334838572036,0.491900654874977,0.00308835630325663,0.0061265600758645,0.00306459215317122,0.00887901922109869,0.00444141121541122,18.9741155662725,0.657811625725941,0.472418783044482,0.014200493091461,0.0490292219070254,0.0245260925869992,0.0425100157807201,0.0212547525734165
3.16227766016838e-07,18.259745761881,0.142490911724728,0.519265068563735,0.0279007930291101,0.0110358918740641,0.00552060760733617,0.0759875491179688,0.0379725468809251,19.6927746791777,1.43543182955248,0.452057815129617,0.0178532062651353,0.103083856606635,0.051559363964617,0.0558518083019078,0.0279363010507342
3.54813389233575e-07,19.0961143470341,0.41910305715165,0.456718620942503,0.00489247454939204,0.03103779212277,0.0155241458109456,0.0151493798239211,0.00757241488865887,19.065911966931,0.535288674603228,0.474851654350775,0.036047254602554,0.0397050245863722,0.019853505887556,0.107356720521373,0.0537051121764447
3.98107170553497e-07,18.0848431792286,0.0664619561675934,0.472430677120215,0.00196943587898923,0.00519724715677994,0.00259762972046193,0.00589547433132085,0.00294278174618245,17.9089603209555,1.52412524341215,0.471925198496697,0.000720812112172842,0.120355316632566,0.060204759267135,0.00216005050843829,0.00108056351106003
4.46683592150963e-07,18.9543412256869,0.730434988338475,0.426384621420948,0.00455525165445989,0.0544989168782188,0.0272611303820035,0.015108656236923,0.00755514475844216,18.3401207037895,1.25130590948754,0.437457772230718,0.0271747620399997,0.0964886663755289,0.0482683769240293,0.0878505754629967,0.0439155254716307
5.01187233627272e-07,18.6487293456844,0.0547328038139714,0.46743308940557,0.0413668008469295,0.00415062452919006,0.00207485103283812,0.12515479138225,0.0625766440061818,19.3099122118449,0.848206832512558,0.455591144861796,0.00296328851220717,0.0621207177472806,0.0310753413391792,0.00919842900910428,0.00459745550958418
5.62341325190349e-07,18.1270926098675,0.11014002358422,0.480994886356578,0.00679067049431584,0.00859274669497238,0.00429851454958882,0.0199658220556401,0.00998740682225089,18.6129331670332,1.19433857945202,0.449824963809376,0.0240416402944367,0.0907460313733936,0.0453244828426925,0.075584986387052,0.0378114036241279
6.30957344480193e-07,18.8282016333594,0.457354899849316,0.482881982374078,0.0626065497230942,0.034352590586172,0.0171377730672308,0.183355426260647,0.0916573380410334,19.4384476851288,1.75855839391481,0.451851727961965,0.0148873769128336,0.127941138674464,0.0639655744431206,0.0465947766389012,0.0232416317464638
7.07945784384137e-07,18.5762421253717,0.389136871242995,0.430845657267187,0.0227833225026857,0.0296250790239021,0.0148180542658502,0.0747842832711595,0.0373838313473039,19.2335388620762,0.488928105584096,0.454667427379767,0.00240384189081114,0.0359501578415077,0.0179831739803494,0.00747699438989321,0.00373929046554474
7.94328234724282e-07,18.6208250508802,0.291658129200989,0.473703038822638,0.0143839746277864,0.0221508381484367,0.0110808722924596,0.0429425406474168,0.0214809398897577,19.1967077517148,0.297419078733428,0.462348039823964,0.014456733228867,0.0219107411694462,0.0109257213542162,0.0442197358675029,0.0220666683308769
8.91250938133746e-07,18.3734752950757,0.0399080525963349,0.497625926084562,0.0249273966658247,0.00307173837955206,0.00153652705890452,0.070841691703725,0.0354379316686909,18.4632211806413,0.405782631571427,0.489264080236921,0.00357037627134565,0.031081429146581,0.0155459717036419,0.0103201415138979,0.00513880816014269
1e-06,17.9804946752626,0.14945517562974,0.470916735444058,6.8455736521339e-05,0.0117550456847675,0.00588041676581569,0.000205579933190158,0.00010282823561496,18.5168938344242,0.965306571792148,0.455576297377856,0.0357444494467197,0.0737245489380313,0.0368345896926962,0.110958988599848,0.0554072517264946
1.12201845430196e-06,18.2481102655624,0.247425937612327,0.467746134745424,0.00993439823506742,0.0191753070077938,0.00959227826334687,0.0300362946359657,0.0150179669187334,17.6947691959559,0.0109391041812028,0.496513051469362,0.0299727118962654,0.000874282638103296,0.000437352181224074,0.085370999894885,0.0427060899874539
1.25892541179417e-06,17.9482238364229,0.245358484529468,0.427689223381025,0.0190808404860882,0.0193327930176983,0.00966424818200664,0.0630934377620812,0.0315625040803679,17.6834989022451,0.545187132203433,0.477459889682432,0.0169786018419271,0.0436005928835442,0.0218112047719229,0.0502898138961088,0.0251542684740452
1.41253754462276e-06,18.4542681268982,0.382595601129239,0.48665468661976,0.000459633024295997,0.0293196069494955,0.0146670215409163,0.00133568888689619,0.000668016897524876,19.0786462115839,0.0869637005841319,0.471600084669883,0.00973853807121858,0.00644622492792806,0.0032239447519164,0.0292034990359355,0.0145935913067486
1.58489319246111e-06,17.9556616481949,0.102717401736387,0.48064695957777,0.0275739550341008,0.00809016929999497,0.00404318921130598,0.0811311928650236,0.0405742040342481,19.065499091839,0.394298078423436,0.443612244694412,0.00750725368518046,0.029247683862772,0.0145952689807999,0.0239327478101313,0.0119714995420827
1.77827941003892e-06,18.8383635737252,0.271250973304131,0.501086950350336,0.0592408792239489,0.0203630641139467,0.0101836924732059,0.167195044266949,0.0835724140019177,19.1103842111009,1.75438091562472,0.463828499326479,0.0222989619037172,0.129828330871746,0.0649419705547774,0.0679895573404184,0.0340100881862609
1.99526231496888e-06,18.0988042751742,0.264957938030848,0.485927350456254,0.051608740186007,0.0207034179564898,0.0103439345055161,0.150198955130868,0.0751296916977283,18.8031963695169,1.1603423974364,0.470649793571507,0.0105283843320333,0.0872709045421321,0.043615005647148,0.0316358024918071,0.0158186929128416
2.23872113856834e-06,17.9985972177283,0.498781620472489,0.485809181521251,0.0556674194425534,0.0391910393794375,0.0195723208679996,0.162050497504908,0.081065143257713,18.3313989902844,0.777080692420293,0.468995715631876,0.0150559945486171,0.0599494918451941,0.0299657431454235,0.0453999705668579,0.0226757044454024
2.51188643150958e-06,18.4509898932018,0.458166498067058,0.502856001029246,0.024556430464388,0.0351171009870941,0.017567195819489,0.0690615940450704,0.0345469698247943,19.3907414142874,1.8127259251358,0.458304519351718,0.0381098126668525,0.132206475937195,0.0661103838783498,0.117597387015073,0.0588223494844086
