k_d,mean_pos_random,std_pos_random,SE_std
0.460729437973378,1.76128306422754,16.4526848704617,0.158750053818695
0.408021917945934,3.78565523305498,25.4287074032859,0.356764136264693
0.361344146483426,4.8838749502171,4.92736052359363,0.0227637818527481
0.3200063194035,7.10361042753357,3.95437880344336,0.00316935454764388
0.28339754623055,9.24582886673731,4.21474563397487,0.00305585877665429
0.250976822455269,11.1658019849515,3.91132629705215,0.00270335511711783
0.222265034569144,13.9067605361665,4.13962885880832,0.00299187143214698
0.196837879724242,15.97555987163,4.16178502495284,0.00317183106197708
0.174319595385041,18.5218599248433,4.25221959053913,0.00284389942672899
0.154377406309065,20.7901392767632,4.25887410255983,0.00311701690409646
0.136716606793819,22.9613470202945,4.28846874976496,0.00284018866131308
0.121076205515432,25.0472101526826,4.15322839828766,0.00320615395570346
0.107225068598454,27.0809279060075,4.44231481869245,0.00329680437947849
0.0949585039190695,29.7185055503679,4.3598403148222,0.00326859931037255
0.0840952361645579,31.7330212943801,4.50531479340915,0.00323274473048612
0.0744747279464306,34.2942522573829,4.61310287727273,0.00323030622461747
0.0659548073786424,36.5197287720423,4.51790023561058,0.00330619566186251
0.0584095670612289,38.5087643218593,4.75923861719614,0.00331549348333014
0.0517275034205463,40.838794740392,4.73955274815979,0.00332743025671912
0.0458098689092789,42.8846216070346,4.89474494451324,0.00344056653975903
0.0405692127150248,45.081702442812,4.89782922870933,0.00347499090903438
0.0359280884120486,47.4280081796483,4.85085145871193,0.00347484778181601
0.0318179094578763,50.0763411842099,4.99594647002104,0.00358145318083941
0.0281779356212592,52.1030841440652,5.01830636377074,0.00362595202049096
0.0249543753629382,54.4981964263299,5.00031457786173,0.00357819953774703
0.0220995909041896,56.7612703770906,5.12899648586701,0.00372009081456544
0.0195713942356533,58.9276225779726,5.18442651433247,0.00389971064656852
0.0173324236628628,60.7256863029307,5.25506753792475,0.00377470658726715
0.0153495916750633,63.4691273995701,5.18631814029377,0.00357689450723773
0.0135935959779244,65.5315043204359,4.98619832261334,0.0037946557847823
0.0120384864641867,68.2280537117916,5.33543979992033,0.00367065053175985
0.0106612817229349,69.7812189576241,5.4630349336648,0.00389002815583194
0.00944162942026981,72.2879585950088,5.36677480586042,0.00414845746629074
0.00836150553248531,75.0444453815959,5.24552839261376,0.00372800031543905
0.00740494798701647,76.9940656962377,5.35143336764716,0.00367821849864695
0.00655782077490549,79.1602153300886,5.51275649573158,0.0038793784604486
0.00580760504883832,81.6769025554879,5.64450313175088,0.00412440799567294
0.00514321411959881,83.4604974287257,5.8295977495788,0.00447620979302318
0.00455482961695748,86.0087357687822,5.77732171230313,0.00454225971420024
0.00403375639378034,88.1500820677047,5.57304138359693,0.00389251656953308
0.00357229402913045,90.5810738060366,5.86623055637942,0.00413944417062052
0.00316362303143486,92.5628925203598,5.57887107660921,0.00387076143779285
0.00280170406002703,94.4474781696327,5.99780639101062,0.0043184044001407
0.0024811886757607,97.1220867288358,6.08959511728034,0.00443073847390468
0.00219734030176755,99.2279060966971,6.14225231936304,0.00439080938860875
0.00194596422631648,101.665194293073,5.93927601003399,0.00418581873472952
0.00172334561335694,103.790812539662,6.25711157946575,0.00419810434257976
0.00152619460466566,106.195703252731,6.00015922907979,0.00399476847719433
0.00135159770231656,108.507138365979,5.9221739051415,0.00395867271660938
0.00119697471300366,110.3348915966,6.2171753433234,0.00435456028876816
0.00106004061794019,113.058703019442,6.12390474960596,0.00438895478772915
0.000938771804847301,115.363580755602,6.17623970034993,0.00468258407983273
0.000831376163008483,117.755228302517,6.16355443362119,0.00425019275616155
0.000736266599454524,119.554204430303,6.5598896806883,0.00437532157530746
0.00065203758490102,122.208972676417,6.29456116258718,0.00457220186020805
0.000577444382834339,124.456849122184,6.48171363519867,0.00441167217803646
0.000511384654793401,126.222283730574,6.48943505667473,0.00449525961273316
0.000452882170010113,128.971711356749,6.57104138482666,0.0045911510250019
0.000401072378669496,131.198938310537,6.53653015775582,0.00453644944093588
0.00035518963559112,133.401794114428,6.5641641853035,0.00463460955727963
0.000314555885523383,135.413451963972,6.52911003088729,0.0049032604543772
0.000278570642841903,137.884583503697,6.58128816345744,0.00475040718172263
0.00024670211757199,139.515074387187,6.62473576394689,0.00489655484947926
0.000218479356595536,142.55755222864,6.74377119662401,0.00475824225977299
0.000193485283905074,144.674803088093,6.89190270960205,0.00481565193979837
0.000171350537053861,146.709336927863,7.10552577290301,0.00513193332866829
0.000151748008717043,148.971283879737,6.7456476991886,0.00476543718297353
0.000134388012699075,151.437547828694,7.02361581346086,0.00472387730552633
0.00011901400295066,153.477176738051,6.83379798210066,0.00500598388184475
0.000105398782330807,155.914070211142,6.89059304767975,0.00497492217339867
9.33411450871237e-05,158.168334085684,7.1663519094203,0.00508901521841274
8.26629034368725e-05,160.240199779619,7.32207700963267,0.00499122837085909
7.32062543076339e-05,162.210582859293,7.03145025340324,0.00510136327609965
6.48314473232433e-05,164.407532015492,7.0839444201716,0.00476078900437522
5.74147195725076e-05,167.04373427127,6.89830261140916,0.00475158205295062
5.08464666407016e-05,169.264264460828,7.07730163022423,0.00518682910362408
4.50296228753497e-05,171.284728679405,6.97461169264362,0.00537370182618898
