k_d,mean_pos_average,std_pos_average,SE_std
0.460729437973378,-1.76034266053494,4.05596296337726,0.00496826213718052
0.408021917945934,0.348460361563856,3.58484089236016,0.00411262338587931
0.361344146483426,2.31771401243469,3.35875005732832,0.00271722751305892
0.3200063194035,4.68005683824907,3.46624931202519,0.00255577080129578
0.28339754623055,6.74796227876415,3.68740594302958,0.00266026124340344
0.250976822455269,8.70658667089222,3.56836865299851,0.00248553906299782
0.222265034569144,11.3670762886078,3.70371448031988,0.00267690754744844
0.196837879724242,13.4327619032235,3.70538880259637,0.00285083864737647
0.174319595385041,15.9937099166194,3.86526712586657,0.00271680545636894
0.154377406309065,18.2726210353368,3.88128621916402,0.00289663724164787
0.136716606793819,20.4931575190453,3.94900021442379,0.00274928141709056
0.121076205515432,22.5078604000367,3.81805669657416,0.00276989356612013
0.107225068598454,24.6282651930286,4.00634425368572,0.00296595489000168
0.0949585039190695,27.1898688956148,3.89782474919028,0.00287360243892252
0.0840952361645579,29.2372266196453,4.06543250660589,0.00289247265057331
0.0744747279464306,31.8894969057761,4.22103190905217,0.00288241755919159
0.0659548073786424,33.9781159577432,4.13680125941266,0.00308294488458052
0.0584095670612289,36.0560114148388,4.38737879014866,0.00320649481664796
0.0517275034205463,38.4586642633796,4.41215314975533,0.00306594995424001
0.0458098689092789,40.4519811605937,4.52902015066334,0.00332761456833638
0.0405692127150248,42.7339049952759,4.44273683469749,0.00304284314058149
0.0359280884120486,45.0328906196094,4.61225939387332,0.00331112404937198
0.0318179094578763,47.6038207368388,4.56805465032686,0.00330797008103426
0.0281779356212592,49.6279213834158,4.66479111184477,0.00352542123211473
0.0249543753629382,52.0284780929196,4.67988368130717,0.00337340640887846
0.0220995909041896,54.3437232017859,4.72870932784829,0.00345813861526623
0.0195713942356533,56.4345287815424,4.97122701748812,0.00373084518279235
0.0173324236628628,58.3546622563764,4.92123315834427,0.00365151046281234
0.0153495916750633,60.8804069579688,4.92654097055634,0.0034944837574021
0.0135935959779244,63.0182738386575,4.81446581496434,0.0037090426506647
0.0120384864641867,65.656781256415,5.07535359453276,0.00349690608534755
0.0106612817229349,67.4167129232785,5.08584424162615,0.00362670156351948
0.00944162942026981,69.828039931967,5.07668108593595,0.00370570311351788
0.00836150553248531,72.5357134681051,4.96132652653544,0.00344603687286641
0.00740494798701647,74.4859368858193,5.14687324161744,0.00347271279216966
0.00655782077490549,76.8330615907075,5.13230475380047,0.0037520767779007
0.00580760504883832,79.1723296106145,5.25066601074512,0.00370777871195725
0.00514321411959881,81.0120294258191,5.51550754908617,0.00423124165092682
0.00455482961695748,83.3788978310502,5.42295637441293,0.00427102527270972
0.00403375639378034,85.7505499965418,5.37670892829355,0.0037465934585182
0.00357229402913045,88.0937326782658,5.5813052723881,0.00392709517010352
0.00316362303143486,90.1147320344928,5.28703686073563,0.00356005895121802
0.00280170406002703,91.9066022732353,5.71901233098216,0.00424681636287087
0.0024811886757607,94.5706041021258,5.79577577678116,0.00407165383652186
0.00219734030176755,96.7284013608135,5.797927612863,0.0041256927965707
0.00194596422631648,99.2031352256224,5.63217290311473,0.00397634753298269
0.00172334561335694,101.306998173512,5.90898806065724,0.00406857051685039
0.00152619460466566,103.749739433544,5.74004938831394,0.00365951552112441
0.00135159770231656,106.039481855186,5.73354665941541,0.00391499837470835
0.00119697471300366,107.84727571597,5.97450515120186,0.00428133468331652
