k_d,mean_pos_random,std_pos_random,SE_std
0.460729437973378,-4.88652462049891,14.0693128641454,0.0986549215068803
0.408021917945934,-1.09933613689625,8.05238445274294,0.0269089546731936
0.361344146483426,1.67577894851002,5.22798857077647,0.0102422375731155
0.3200063194035,4.37564704810767,4.6696700485453,0.0117232642706021
0.28339754623055,6.53315462393773,4.4252814126864,0.0100592776626127
0.250976822455269,8.62291452231817,4.13225328686742,0.0102711720556573
0.222265034569144,11.4130368773577,3.8729342841712,0.00282991002703852
0.196837879724242,13.3781663510723,3.88126688244854,0.00293541778752647
0.174319595385041,15.9359679265364,4.0169261047658,0.00272188183537017
0.154377406309065,18.2249479033608,4.09470721723499,0.00300467672901141
0.136716606793819,20.415767770972,4.06945855528089,0.00289192219906523
0.121076205515432,22.47230810884,3.96536270802759,0.00288900911587041
0.107225068598454,24.541064177972,4.15738704924078,0.0030953181792734
0.0949585039190695,27.1468201631711,4.12664316805476,0.003116922110448
0.0840952361645579,29.1754754339317,4.20004038546145,0.00302615797368984
0.0744747279464306,31.837459636965,4.21916290406198,0.00294559148618416
0.0659548073786424,33.9541593355653,4.29111472368468,0.00310801178064689
0.0584095670612289,36.014466117406,4.5120908715539,0.00339573139434813
0.0517275034205463,38.4419521633809,4.54481667711643,0.00322050065643879
0.0458098689092789,40.3632183704609,4.58149031124033,0.00329044227532447
0.0405692127150248,42.6682792317277,4.61567807018504,0.00326949986466781
0.0359280884120486,44.9925239145167,4.77521661972898,0.00344664255800759
0.0318179094578763,47.5305220585281,4.68394039829863,0.00344411548911697
0.0281779356212592,49.6059976916125,4.87556274311276,0.00356690269358253
0.0249543753629382,51.9470851238593,4.84903483510558,0.00361189431288995
0.0220995909041896,54.3389907978891,4.85301323753844,0.00358339531539024
0.0195713942356533,56.3673673445455,5.04504054525611,0.0038079914112493
0.0173324236628628,58.2859340484501,5.05905749636216,0.00371618261035634
0.0153495916750633,60.750600085885,5.09352624170843,0.0035086209482623
0.0135935959779244,62.9997227817866,4.95320083094401,0.00366269390869142
0.0120384864641867,65.6095425105766,5.2196475721347,0.00370004003516531
0.0106612817229349,67.4386144136153,5.19834712376374,0.00374921429448542
0.00944162942026981,69.8010817012135,5.20775441223856,0.00381358689344906
0.00836150553248531,72.5146403969195,5.06395652042756,0.00351943343256348
0.00740494798701647,74.4294920728073,5.2767235699665,0.00349422159140557
0.00655782077490549,76.7114342470103,5.31755616672182,0.00369185772948746
0.00580760504883832,79.1358012697984,5.40560291696522,0.00382067186389493
0.00514321411959881,81.0387778540787,5.62421554545905,0.00415916909180088
