k_d,mean_pos_cilium,std_pos_cilium,SE_std
0.460729437973378,-2.14460484601442,4.28133392083569,0.00388012791504793
0.408021917945934,-0.0745448123592256,4.24176319388266,0.00364742617398047
0.361344146483426,2.39152597867892,3.9940303956225,0.00325821045054957
0.3200063194035,4.68194123926538,3.92102853538265,0.00300263517621549
0.28339754623055,6.82043841022842,4.22878546851557,0.00307666857704226
0.250976822455269,8.73812858445798,3.91380679179718,0.00275016209108677
0.222265034569144,11.459011376561,4.13452972297633,0.00299304943268979
0.196837879724242,13.5193641878717,4.1343419911402,0.00316360300895872
0.174319595385041,16.0856264706692,4.2445459209954,0.00285625440408563
0.154377406309065,18.3383028643518,4.29657710869863,0.00314165758969234
0.136716606793819,20.5200372224331,4.29326657200014,0.00282066916436042
0.121076205515432,22.6186679082095,4.16959815804099,0.00324723846981892
0.107225068598454,24.6504062444324,4.45100014670477,0.00330135150980571
0.0949585039190695,27.291518665591,4.35682830487054,0.00325965549117935
0.0840952361645579,29.2867080625775,4.50420587342417,0.00325410142250131
0.0744747279464306,31.8549538831306,4.60752203901541,0.00321013833467055
0.0659548073786424,34.0553682261383,4.52462806469573,0.00332837390082718
0.0584095670612289,36.062382503252,4.74802682057871,0.00331138449698074
0.0517275034205463,38.3835755041585,4.71828713854561,0.0033159406516021
0.0458098689092789,40.4364315084888,4.90127944131824,0.00336055422571647
0.0405692127150248,42.6564497512196,4.91283151282853,0.0034766948557411
0.0359280884120486,44.9844330695051,4.85340875650006,0.00349734669397401
0.0318179094578763,47.6439179073098,4.9907875332982,0.00358345371019028
0.0281779356212592,49.6431351283775,4.99684235229299,0.0036601081054366
0.0249543753629382,52.0507849016236,4.98767207446445,0.00367881471657949
0.0220995909041896,54.3149052262291,5.14297557571945,0.00379529162849893
0.0195713942356533,56.4851063791409,5.16624240635523,0.00389698178802511
0.0173324236628628,58.2579137005427,5.25341799734898,0.00382144671023892
0.0153495916750633,61.0022617627929,5.18901171017086,0.00356666105656306
0.0135935959779244,63.088788607585,4.9887947195472,0.00378363485861111
0.0120384864641867,65.7527730634375,5.3596525205141,0.00374995047473869
0.0106612817229349,67.3074912729965,5.44192462799924,0.00393700015951564
0.00944162942026981,69.8310202895024,5.36214682211996,0.00409394722113342
0.00836150553248531,72.609496522069,5.23549375948212,0.00366622296634253
0.00740494798701647,74.5603241319995,5.38421796061103,0.00374814058189491
