k_d,mean_pos_cilium,std_pos_cilium,SE_std
0.460729437973378,108.03115704045,797.628872299991,7.31865984356987
0.408021917945934,65.5751282262316,539.622925414363,6.54773816088543
0.361344146483426,67.6784297949546,522.645455304027,5.35463387820374
0.3200063194035,105.386860005865,1893.28062005429,34.7671804939551
0.28339754623055,48.1921560755817,299.239953787829,2.45711275991543
0.250976822455269,39.0114067861163,236.678535180157,1.92239717693365
0.222265034569144,38.7639069720167,423.077321894791,7.26279875282915
0.196837879724242,30.0247660082648,93.5020045686568,1.13311554676593
0.174319595385041,26.0167922366273,24.0596032146813,0.108650625218893
0.154377406309065,37.2768928559611,274.870320429117,5.19838434100606
0.136716606793819,29.4087186327746,16.9571535901016,0.0308737052362705
0.121076205515432,31.9108360131452,15.9859952602016,0.0114515754250179
0.107225068598454,33.6571477756849,15.5564826960545,0.0158864397574372
0.0949585039190695,36.4376648305946,15.9319650231471,0.0112196273727295
0.0840952361645579,38.8447771445052,18.8186872388946,0.0844041584795827
0.0744747279464306,40.6576830259127,16.7414091203073,0.0140836244539734
0.0659548073786424,42.2445079687225,15.75155615921,0.0121416317405833
0.0584095670612289,44.6837885232098,16.0209307208458,0.0112460064499647
0.0517275034205463,47.3831383181129,16.2162363324748,0.011374128663096
0.0458098689092789,49.8377998940546,16.2437864990059,0.010948574579599
0.0405692127150248,51.4669654043794,16.422084175481,0.0113886704797448
0.0359280884120486,54.5617942864583,16.7728401092115,0.0127477794121468
0.0318179094578763,55.3921645642464,15.4959465750416,0.0109458237958161
0.0281779356212592,58.0084890194035,16.5223719284017,0.0110336591232518
0.0249543753629382,60.9354671794217,16.2496000673587,0.0113129734718068
0.0220995909041896,63.5662181194349,16.2565541561266,0.01120552260233
0.0195713942356533,64.7050358609286,16.5052700743414,0.0116024775048604
0.0173324236628628,67.6883180414656,15.7780834068999,0.0110008660409558
0.0153495916750633,70.146799292634,16.2266823795341,0.0115221625969059
0.0135935959779244,72.0502391416134,16.405908430405,0.0114132142482357
0.0120384864641867,74.5854968470456,15.7666859195774,0.0112758590549582
0.0106612817229349,76.9336147701018,16.6999952422357,0.0108757901812942
0.00944162942026981,78.3596498400308,16.795856102786,0.0110851177905245
0.00836150553248531,80.3543514958627,16.2882188617112,0.011118877360175
0.00740494798701647,82.925621690183,16.6311906935506,0.0113356594829264
0.00655782077490549,85.5806282523412,15.4091193634148,0.0114636446400561
0.00580760504883832,87.3832838147056,15.9348981919416,0.0113816349287321
0.00514321411959881,89.9325479084459,16.8897755932158,0.0123419595841366
0.00455482961695748,92.1014205895059,16.1489514429784,0.0110659450067716
