k_d,mean_pos_average,std_pos_average,SE_std
0.460729437973378,-0.447028509973445,8.55603512172809,0.0265516362411801
0.408021917945934,0.557854579118779,4.63258353793018,0.0100507310279616
0.361344146483426,2.36669736667877,3.57819053813836,0.00400601010380363
0.3200063194035,4.4804832834356,3.47396450996794,0.0028805795976659
0.28339754623055,6.69175415700606,3.48929871928831,0.00261287800648568
0.250976822455269,8.94283319475134,3.54479375730543,0.0026184293032477
0.222265034569144,11.1851617847562,3.60312616540395,0.00266541704456607
0.196837879724242,13.4324436833855,3.64782894689265,0.00268548206158124
0.174319595385041,15.6787437944815,3.68236191784628,0.00265830886149174
0.154377406309065,17.9209274470802,3.7266449319685,0.00265768395984354
0.136716606793819,20.1640290266509,3.78174261413246,0.00272184833307759
0.121076205515432,22.414958771397,3.83403114301524,0.00280023312573558
0.107225068598454,24.6999401388576,3.86982050834513,0.00280194033057896
0.0949585039190695,27.0057248508152,3.93996797184451,0.00281628828531578
0.0840952361645579,29.2754723375866,4.01455130991999,0.00288754583095992
0.0744747279464306,31.5020374347649,4.08264448903372,0.00298044899327516
0.0659548073786424,33.7502623845276,4.13693524254352,0.00304030426000335
0.0584095670612289,35.9983133165811,4.18779120273635,0.00310479911424764
0.0517275034205463,38.2548018341603,4.2440971440275,0.00316680960547226
0.0458098689092789,40.5118309613878,4.31134771728655,0.00323524559969827
0.0405692127150248,42.7628646840591,4.39309312598833,0.0033069819368105
0.0359280884120486,45.0056604778669,4.46024031051556,0.00331233681821994
0.0318179094578763,47.231542473094,4.50308372813784,0.0033087974036142
0.0281779356212592,49.4525939174068,4.55345206524548,0.00336507923699816
0.0249543753629382,51.6865553782495,4.59090760751253,0.00347100793063211
0.0220995909041896,53.918588911809,4.62730860379439,0.0035393128175057
0.0195713942356533,56.1281770842325,4.66426870851304,0.00356676993962728
0.0173324236628628,58.3591466875346,4.71234528670707,0.00356894281981282
0.0153495916750633,60.6225221054326,4.7611023804522,0.00356559019554122
0.0135935959779244,62.9023403185512,4.79025751193203,0.00358956070433642
0.0120384864641867,65.1592326070915,4.81065681050008,0.00361390335378068
0.0106612817229349,67.4235096159745,4.83700530017323,0.00363026255326061
0.00944162942026981,69.7062911436503,4.8822772229078,0.00365912928115352
0.00836150553248531,71.968186406413,4.91975064494101,0.00372562047854108
0.00740494798701647,74.2247836797711,4.95882070935433,0.00381497485040734
0.00655782077490549,76.4631622851513,4.99269621725061,0.00385050405096871
0.00580760504883832,78.6887801992969,5.02951716357651,0.00383667752773405
0.00514321411959881,80.9283882803145,5.09063867893633,0.00381444218809888
0.00455482961695748,83.1935732077893,5.15731543283179,0.00381026371843257
0.00403375639378034,85.4514754744448,5.19559855692695,0.00378870029499839
0.00357229402913045,87.7030804123739,5.2326125437091,0.00376957711186148
0.00316362303143486,89.9604326889405,5.25404820136006,0.00377550581103874
0.00280170406002703,92.2026546772383,5.3054663748416,0.00381319781317285
0.0024811886757607,94.4334780513323,5.38183284669012,0.00383956291408442
0.00219734030176755,96.6665572696102,5.46190452154915,0.00386124912362948
0.00194596422631648,98.9011363704824,5.52933001544296,0.00389487681539354
0.00172334561335694,101.14196065572,5.57816379569236,0.00391992970280602
0.00152619460466566,103.381613692498,5.61496404232073,0.00394183170489506
0.00135159770231656,105.61430571688,5.65900705574178,0.00397444285230956
0.00119697471300366,107.851977336978,5.7034753630658,0.00400401092332172
0.00106004061794019,110.092777175397,5.74275921211082,0.00402375606080521
0.000938771804847301,112.359006684742,5.81260949127208,0.00406809472019679
0.000831376163008483,114.640470773286,5.8829088120416,0.00412583952774295
0.000736266599454524,116.901235416862,5.93257673554681,0.0041737946175731
0.00065203758490102,119.131177828907,5.96521729101273,0.00419577754916862
0.000577444382834339,121.356059029616,5.99258375052879,0.00420415092811668
0.000511384654793401,123.590018194532,6.00552708837108,0.00419404260308748
0.000452882170010113,125.8406624711,6.03405057067757,0.00421609138126306
0.000401072378669496,128.100678231574,6.06236569308821,0.00427254729326659
0.00035518963559112,130.346739146059,6.06690100754119,0.00428913654998822
0.000314555885523383,132.578550871832,6.09012745106334,0.00428246278242578
0.000278570642841903,134.820359344394,6.1495245537422,0.00432309871172913
0.00024670211757199,137.085496646678,6.20190238436224,0.00435199228935942
0.000218479356595536,139.351377689743,6.23957067516081,0.00438819877043736
0.000193485283905074,141.603444881905,6.2852217383214,0.00443354365528729
