k_d,mean_pos_average,std_pos_average,SE_std
0.460729437973378,-3.40013317802185,4.57961226565598,0.0047116422074266
0.408021917945934,-0.552999691698083,3.96302807067803,0.0040712366459613
0.361344146483426,2.0159073113118,3.55377656857805,0.0034883393342962
0.3200063194035,4.40410928989197,3.36535698411646,0.00300557203475266
0.28339754623055,6.69094117339151,3.33260204367096,0.00267270925833553
0.250976822455269,8.94875533661182,3.35595282717498,0.00250316796776439
0.222265034569144,11.2080898512836,3.40305449614716,0.00244514033524423
0.196837879724242,13.4634914471674,3.46825371969417,0.00247326666144686
0.174319595385041,15.7197568844375,3.53749649456044,0.00249921179171188
0.154377406309065,17.9836954502777,3.59492747833222,0.00254678642807751
0.136716606793819,20.2522036304867,3.65223066369951,0.0025949572555686
0.121076205515432,22.5149653129008,3.7078512035674,0.00268507084733819
0.107225068598454,24.7634085586503,3.79110320488785,0.00279684103424796
0.0949585039190695,26.9965703780605,3.85693849869147,0.00287558304754089
0.0840952361645579,29.2254831094936,3.90987457783957,0.00289501555364726
0.0744747279464306,31.4499220521378,3.98694963751848,0.00290050710462581
0.0659548073786424,33.6814755807945,4.05486311161961,0.00291956071179039
0.0584095670612289,35.9200154779126,4.11802595515467,0.00297954004882299
0.0517275034205463,38.1662382467873,4.20477905444413,0.0030685420891846
0.0458098689092789,40.4111543391538,4.27157651633394,0.00310069920209502
0.0405692127150248,42.6522863011521,4.30177739473559,0.00308862713176228
0.0359280884120486,44.8993146856176,4.36640438138053,0.00309293983890365
0.0318179094578763,47.1637321930093,4.43042673868674,0.00310829310353429
0.0281779356212592,49.4380024828784,4.48241189597218,0.00312680688722956
0.0249543753629382,51.7011232388078,4.52143326254019,0.00314508554025619
0.0220995909041896,53.9585769387678,4.5598031510161,0.0031460222936838
0.0195713942356533,56.2289374096252,4.61628400902249,0.00318005289682857
0.0173324236628628,58.5014660518291,4.65843616560501,0.00328823734342895
0.0153495916750633,60.78349202932,4.68585547495531,0.00337680627932545
0.0135935959779244,63.0492057371335,4.74785217508486,0.00344988155704714
0.0120384864641867,65.3064267651639,4.82180944647264,0.00355575432251283
0.0106612817229349,67.5570561557734,4.90523454873465,0.00358730292814675
0.00944162942026981,69.8271066265222,4.95655410900264,0.00361807825371778
0.00836150553248531,72.1040020564493,5.00292906022468,0.00367249243610205
0.00740494798701647,74.3733049966565,5.04883318581963,0.00371866955988468
0.00655782077490549,76.628986012842,5.09026838931375,0.00373506687081542
0.00580760504883832,78.8915628192293,5.16160021926753,0.00379196552123739
0.00514321411959881,81.1477593893361,5.23792955622256,0.00391278505683628
0.00455482961695748,83.3953817029477,5.28761925849335,0.00399138296687167
0.00403375639378034,85.6463779239977,5.32330949553756,0.00398297268551829
0.00357229402913045,87.9070115622181,5.35906487984258,0.0039657731015938
0.00316362303143486,90.1651528078114,5.38883287750088,0.00395163279758746
0.00280170406002703,92.424992054641,5.46312050921344,0.00400969975580491
0.0024811886757607,94.690030804815,5.51407141561479,0.00406301078161775
0.00219734030176755,96.9461042312527,5.54662120237557,0.00411758904228742
0.00194596422631648,99.1779417288994,5.57887105025921,0.00419444367412659
0.00172334561335694,101.421410359582,5.60475161479325,0.00426718569815439
0.00152619460466566,103.666039104568,5.64605043841613,0.00431785449934015
0.00135159770231656,105.933450686278,5.69612494759625,0.00435123600283428
0.00119697471300366,108.209441600433,5.76477036846387,0.00443873621564745
0.00106004061794019,110.480589509167,5.83984742510142,0.00450271176401262
0.000938771804847301,112.734537491623,5.89572116372477,0.0045308887274931
0.000831376163008483,114.98796724865,5.93438964192334,0.00451844838121811
0.000736266599454524,117.227137006668,5.96931454565456,0.00448698078776661
0.00065203758490102,119.464748738322,6.02872129419557,0.00450039482300775
0.000577444382834339,121.723408699118,6.07827058577381,0.00456360836950707
0.000511384654793401,123.9810333751,6.12040708374138,0.00456266483198905
0.000452882170010113,126.236734041327,6.1529955288784,0.00455262235153818
0.000401072378669496,128.517561991014,6.18828262199948,0.00458288109145628
0.00035518963559112,130.789718660985,6.22255745312175,0.00459097238593039
0.000314555885523383,133.052288705447,6.26924020504692,0.00463168011405714
0.000278570642841903,135.306933802109,6.31894513352306,0.00464501494262791
0.00024670211757199,137.558355669562,6.36190939156671,0.00462190688433446
0.000218479356595536,139.798522815645,6.42238312489131,0.00464603405767364
0.000193485283905074,142.059451958844,6.4629432625876,0.00470665508222623
0.000171350537053861,144.335919205056,6.50824896235637,0.00478801566308945
0.000151748008717043,146.589673142948,6.5545571312944,0.00485562533184785
0.000134388012699075,148.855328447137,6.61509075146543,0.0049324205483311
0.00011901400295066,151.136960676992,6.65456247544268,0.00499286662050391
0.000105398782330807,153.411515111592,6.67968987528232,0.00503876134359118
9.33411450871237e-05,155.676124402039,6.70569039208176,0.00505830190218536
8.26629034368725e-05,157.925687149172,6.7421854657866,0.0050843261596188
7.32062543076339e-05,160.203355725268,6.78015553821016,0.00513853638948474
6.48314473232433e-05,162.478016626531,6.79864348595864,0.00519431745435203
5.74147195725076e-05,164.740347581026,6.80998463277932,0.00528565197265657
5.08464666407016e-05,167.026818036894,6.83699907568028,0.00534017048087081
4.50296228753497e-05,169.332939376463,6.90433142284501,0.00542689569594683
3.98782269498567e-05,171.603978378279,6.98029888807626,0.00550860292531666
3.53161515268836e-05,173.872315286464,7.01771652461649,0.00552113614112658
3.12759782484334e-05,176.118214879933,7.05867623332361,0.00555938600467874
2.76980014272465e-05,178.365346646283,7.10139370479612,0.00556802099967506
2.45293457160586e-05,180.619386108887,7.13438203826443,0.00554311004424337
2.17231847156322e-05,182.864308158128,7.18847961317406,0.00553569185759889
1.92380489741535e-05,185.131315493202,7.23776427857391,0.00556445728420975
1.70372131516057e-05,187.418238752632,7.30447801785241,0.00562626909750434
1.50881532926349e-05,189.694262280056,7.38015423758551,0.00569196271123463
